Section depth,d1,Clear Cover,lc,a,a/d1,D_l,fyl,rho_l,D_t,s,fyt,rho_tv,rho_t,s/d1,f'c,Axial load(P),Axial load ratio,Vp1/Vo1,ln/h,rholfyl/fc,rhotfyt/fc,theta_y,theta_c,theta_u,V_y,V_c,V_u,theta_E,V_E,a,b,c
12.00787402,9.940944882,1.26,65.98425197,65.98425197,6.637623762,0.866141732,52635,0.0163454,0.374015748,5,54085,0.009,0.003659852,0.502970297,4611,180.0648,0.270832922,0.480140796,5.495081965,0.186584283,0.042928453,0.008501572,0.019272673,0.025621544,69.41,78.09051388,62.47241111,0.02825179,51.25171202,0.017119972,0.019750218,51.25171202
17.99212598,15.49212598,1.5,54.01574803,54.01574803,3.486658196,1,63655,0.019409525,0.5,4.015748031,65830,0.022,0.009277789,0.259212198,5698.5,379.912,0.205947959,0.365884221,3.002188184,0.216813778,0.107178529,0.007180377,0.024415197,0.046783987,413.18,444.6201513,355.696121,0.048750474,337.8449179,0.03960361,0.041570097,337.8449179
17.99212598,15.49212598,1.63,54.01574803,54.01574803,3.486658196,1,63655,0.019409525,0.374015748,4.015748031,89320,0.013,0.005191397,0.259212198,5771,579.984,0.310455939,0.466028291,3.002188184,0.214089987,0.08034926,0.005354793,0.011654519,0.028004447,365.97,483.0784344,386.4627475,0.028171283,385.4727917,0.022649654,0.02281649,385.4727917
13.77952756,12,0.89,39.37007874,39.37007874,3.280839895,1,62350,0.033091101,0.393700787,5.905511811,68150,0.009,0.002991993,0.492125984,6322,0,0,0.956156253,2.857142857,0.326357189,0.032253136,0.015865504,0.04682,0.069365455,215.51,260.1883847,208.1507077,0.08390128,65.04709617,0.053499951,0.068035776,65.04709617
13.77952756,12,0.89,39.37007874,39.37007874,3.280839895,1,62350,0.033091101,0.393700787,2.952755906,68150,0.025,0.005983986,0.246062992,5046,134.88,0.140776984,0.631366354,2.857142857,0.408884294,0.080818202,0.007895062,0.02063,0.053922929,139.38,250.8887998,200.7110399,0.07213,116.9947771,0.046027867,0.064234938,116.9947771
13.77952756,12,0.89,39.37007874,39.37007874,3.280839895,1,63510,0.033091101,0.393700787,1.968503937,68150,0.025,0.008975979,0.164041995,4640,134.88,0.15309497,0.469373879,2.857142857,0.452934445,0.131834692,0.01205089,0.04645,0.09474899,232.45,310.986117,248.7888936,0.10205,200.6910408,0.0826981,0.08999911,200.6910408
13.77952756,12.00393701,1.02,39.37007874,39.37007874,3.279763857,1,63365,0.033091101,0.251968504,2.559055118,61625,0.0321,0.008484372,0.213184651,5408.5,134.88,0.131341529,0.539398839,2.857142857,0.387689307,0.096671799,0.012397519,0.06721,0.0890016,270.48,318.7857688,255.028615,0.08981,306.5863134,0.076604081,0.077412481,306.5863134
13.77952756,12.00393701,1.02,39.37007874,39.37007874,3.279763857,1,63365,0.033091101,0.251968504,2.559055118,61625,0.02,0.008484372,0.213184651,5655,134.88,0.125616385,0.542841643,2.857142857,0.370790029,0.0924579,0.014173451,0.06625,0.08780018,291.19,316.785858,253.4286864,0.08805,304.6863982,0.073626729,0.073876549,304.6863982
9.843,8.15,1.18,44.882,44.882,5.506993865,0.394,62350,0.015101101,0.315,5.906,62350,0.012,0.005362287,0.724662577,11600,224.8,0.200024571,0.502279817,4.559788682,0.081168418,0.028822293,0.009039319,0.018565744,0.025736114,38.65,78.08019433,62.46415546,0.038590081,19.52004858,0.016696795,0.029550762,19.52004858
9.843,8.15,1.18,44.882,44.882,5.506993865,0.394,62350,0.015101101,0.315,5.906,62350,0.012,0.005362287,0.724662577,11600,224.8,0.200024571,0.502279817,4.559788682,0.081168418,0.028822293,0.006985717,0.015728032,0.022183359,51.2,103.4491818,82.75934546,0.028652912,25.86229546,0.015197642,0.021667195,25.86229546
9.843,8.15,1.18,44.882,44.882,5.506993865,0.394,62350,0.015101101,0.315,3.937,62350,0.018,0.008044111,0.483067485,11600,224.8,0.200024571,0.389464809,4.559788682,0.081168418,0.043237097,0.00536194,0.01087278,0.020201838,66.73,134.8127817,107.8502254,0.032507464,33.70319542,0.014839898,0.027145524,33.70319542
9.842519685,8.149606299,1.18,44.88188976,44.88188976,5.507246377,0.393700787,62350,0.015079645,0.31496063,3.937007874,62350,0.018,0.008042477,0.483091787,11600,337.2,0.300066141,0.415355384,4.56,0.081053092,0.043228314,0.007346093,0.014894737,0.02525093,55.81,112.7550664,90.20405311,0.031982456,75.52577838,0.017904837,0.024636363,75.52577838
9.842519685,8.149606299,1.18,44.88188976,44.88188976,5.507246377,0.393700787,62350,0.015079645,0.31496063,3.937007874,62350,0.018,0.008042477,0.483091787,11600,337.2,0.300066141,0.415355384,4.56,0.081053092,0.043228314,0.00666011,0.013526316,0.019889686,55.09,111.3111308,89.04890468,0.03015693,27.82778271,0.013229576,0.02349682,27.82778271
9.842519685,8.149606299,1.18,44.88188976,44.88188976,5.507246377,0.393700787,62350,0.015079645,0.31496063,3.937007874,62350,0.018,0.008042477,0.483091787,11600,224.8,0.200044094,0.38939769,4.56,0.081053092,0.043228314,0.008049442,0.017381579,0.030299796,45.8,92.53948887,74.0315911,0.037057018,64.53906885,0.022250354,0.029007576,64.53906885
9.842519685,8.149606299,1.18,44.88188976,44.88188976,5.507246377,0.393700787,62350,0.015079645,0.31496063,1.968503937,62350,0.037,0.016084954,0.241545894,11600,224.8,0.200044094,0.232662259,4.56,0.081053092,0.086456628,0.007736842,0.01645614,0.03230941,40.61,82.05502689,65.64402151,0.053824561,34.52965853,0.024572568,0.046087719,34.52965853
9.842519685,8.149606299,1.18,44.88188976,44.88188976,5.507246377,0.393700787,62350,0.015079645,0.31496063,1.968503937,62350,0.037,0.016084954,0.241545894,11600,337.2,0.300066141,0.253823626,4.56,0.081053092,0.086456628,0.005813486,0.013929825,0.034406876,58.48,118.1542254,94.52338029,0.045605263,55.37301803,0.02859339,0.039791777,55.37301803
9.842519685,8.149606299,1.18,44.88188976,44.88188976,5.507246377,0.393700787,62350,0.015079645,0.31496063,1.968503937,62350,0.037,0.016084954,0.241545894,11600,224.8,0.200044094,0.232662259,4.56,0.081053092,0.086456628,0.007515417,0.015377193,0.029348485,56.14,113.4255365,90.74042917,0.04995614,43.10566568,0.021833068,0.042440723,43.10566568
9.842519685,8.149606299,1.18,44.88188976,44.88188976,5.507246377,0.393700787,62350,0.015079645,0.31496063,1.968503937,62350,0.037,0.016084954,0.241545894,11600,337.2,0.300066141,0.253823626,4.56,0.081053092,0.086456628,0.007867092,0.01604386,0.030454634,56.49,114.1362047,91.30896379,0.053587719,35.53416368,0.022587542,0.045720627,35.53416368
9.842519685,7.952755906,1.18,44.88188976,44.88188976,5.643564356,0.787401575,62350,0.060318579,0.31496063,5.905511811,62350,0.012,0.005361651,0.742574257,11600,224.8,0.200044094,0.796126535,4.56,0.324212362,0.028818874,0.009755715,0.019894737,0.04268314,82.31,166.3073757,133.0459006,0.042868421,144.3339566,0.032927425,0.033112706,144.3339566
9.842519685,7.952755906,1.18,44.88188976,44.88188976,5.643564356,0.787401575,62350,0.060318579,0.31496063,5.905511811,62350,0.012,0.005361651,0.742574257,11600,337.2,0.300066141,0.753590103,4.56,0.324212362,0.028818874,0.007354776,0.014859649,0.034156316,79.98,161.5987859,129.2790287,0.030254386,147.3475221,0.02680154,0.02289961,147.3475221
9.842519685,7.952755906,1.18,44.88188976,44.88188976,5.643564356,0.787401575,62350,0.060318579,0.31496063,5.905511811,62350,0.012,0.005361651,0.742574257,11600,337.2,0.300066141,0.753590103,4.56,0.324212362,0.028818874,0.008527025,0.017486842,0.037429351,75.66,152.8584761,122.2867809,0.037688596,132.5938807,0.028902326,0.029161571,132.5938807
9.842519685,7.952755906,1.18,44.88188976,44.88188976,5.643564356,0.787401575,62350,0.060318579,0.31496063,5.905511811,62350,0.012,0.005361651,0.742574257,11600,224.8,0.200044094,0.796126535,4.56,0.324212362,0.028818874,0.009547315,0.019596491,0.037905458,95.49,192.9270874,154.3416699,0.038966719,48.23177184,0.028358143,0.029419404,48.23177184
9.842519685,7.952755906,1.18,44.88188976,44.88188976,5.643564356,0.787401575,62350,0.060318579,0.31496063,3.937007874,62350,0.018,0.008042477,0.495049505,11600,224.8,0.200044094,0.61735347,4.56,0.324212362,0.043228314,0.008631225,0.019583333,0.049194887,73.61,148.7149611,118.9719689,0.063337719,87.40319815,0.040563662,0.054706494,87.40319815
9.842519685,7.952755906,1.18,44.88188976,44.88188976,5.643564356,0.787401575,62350,0.060318579,0.31496063,3.937007874,62350,0.018,0.008042477,0.495049505,11600,224.8,0.200044094,0.61735347,4.56,0.324212362,0.043228314,0.007610934,0.015815789,0.047690502,89.1,180.0152638,144.012211,0.049385965,141.0591028,0.040079568,0.041775031,141.0591028
9.842519685,7.952755906,1.18,44.88188976,44.88188976,5.643564356,0.787401575,62350,0.060318579,0.31496063,3.937007874,62350,0.018,0.008042477,0.495049505,11600,337.2,0.300066141,0.593730104,4.56,0.324212362,0.043228314,0.008466241,0.017377193,0.046577352,83.92,169.5624304,135.6499443,0.063263158,88.5690461,0.038111111,0.054796917,88.5690461
9.842519685,7.952755906,1.18,44.88188976,44.88188976,5.643564356,0.787401575,62350,0.060318579,0.31496063,3.937007874,62350,0.018,0.008042477,0.495049505,11600,337.2,0.300066141,0.593730104,4.56,0.324212362,0.043228314,0.008084175,0.018526316,0.038342903,82.84,167.3746281,133.8997025,0.046552632,107.6068962,0.030258728,0.038468457,107.6068962
9.842519685,7.952755906,1.18,44.88188976,44.88188976,5.643564356,0.787401575,62350,0.060318579,0.31496063,1.968503937,62350,0.037,0.016084954,0.247524752,11600,224.8,0.200044094,0.368864163,4.56,0.324212362,0.086456628,0.008626883,0.020732456,0.070549043,80.2,162.0382663,129.630613,0.075530702,124.0556619,0.06192216,0.066903819,124.0556619
9.842519685,7.952755906,1.18,44.88188976,44.88188976,5.643564356,0.787401575,62350,0.060318579,0.31496063,1.968503937,62350,0.037,0.016084954,0.247524752,11600,224.8,0.200044094,0.368864163,4.56,0.324212362,0.086456628,0.008787524,0.02329386,0.057291999,80.42,162.4777467,129.9821973,0.065899123,116.8986814,0.048504475,0.057111599,116.8986814
9.842519685,7.952755906,1.18,44.88188976,44.88188976,5.643564356,0.787401575,62350,0.060318579,0.31496063,1.968503937,62350,0.037,0.016084954,0.247524752,11600,337.2,0.300066141,0.362828397,4.56,0.324212362,0.086456628,0.011666046,0.025004386,0.058534689,83.28,168.2535888,134.6028711,0.083241228,105.0330111,0.046868643,0.071575182,105.0330111
9.842519685,7.952755906,1.18,44.88188976,44.88188976,5.643564356,0.787401575,62350,0.060318579,0.31496063,1.968503937,62350,0.037,0.016084954,0.247524752,11600,337.2,0.300066141,0.362828397,4.56,0.324212362,0.086456628,0.016956471,0.040201754,0.054880914,159.05,165.7424009,132.5939207,0.061263158,118.4053142,0.037924443,0.044306687,118.4053142
24.01574803,22.3011811,1.1,91.92913386,91.92913386,4.122164357,0.751968504,64960,0.022249266,0.236220472,4.330708661,62060,0.004,0.002705678,0.194191897,3944,138.252,0.097563757,0.662844418,3.827868853,0.366458499,0.042574639,0.010358857,0.052320194,0.063790381,299.43,365.9688424,292.7750739,0.069760257,253.7787064,0.053431524,0.0594014,253.7787064
24.01574803,22.3011811,1.1,91.92913386,91.92913386,4.122164357,0.751968504,64960,0.022249266,0.236220472,4.330708661,62060,0.004,0.002705678,0.194191897,3944,338.324,0.238753585,0.654464778,3.827868853,0.366458499,0.042574639,0.008353208,0.035179271,0.047754175,330.89,380.9113454,304.7290763,0.052350107,224.18928,0.039400967,0.043996899,224.18928
24.01574803,22.41929134,0.98,91.92913386,91.92913386,4.100447801,0.751968504,64960,0.022249266,0.236220472,3.267716535,62060,0.005,0.003585838,0.145754676,4074.5,135.1048,0.09228911,0.557114677,3.827868853,0.354721394,0.054617034,0.011741952,0.03963651,0.072937524,281.02,361.3146202,289.0516962,0.078674732,190.093827,0.061195572,0.06693278,190.093827
24.01574803,22.41929134,0.98,91.92913386,91.92913386,4.100447801,0.751968504,64960,0.022249266,0.236220472,3.267716535,62060,0.005,0.003585838,0.145754676,4074.5,340.3472,0.232488707,0.562733213,3.827868853,0.354721394,0.054617034,0.008727569,0.029454754,0.060647641,263.45,407.5228074,326.0182459,0.064680257,253.5474,0.051920072,0.055952688,253.5474
10,8.738188976,0.51,40,20,2.288803785,0.751968504,73950,0.035528688,0.374015748,2.007874016,73950,0.037,0.016415513,0.229781482,11020,109.9272,0.09975245,0.476869091,4,0.238416196,0.110156732,0.017369053,0.138048375,0.14055,304.47,324.111291,259.2890328,0.18975,119.1761744,0.123180947,0.172380947,119.1761744
10,8.738188976,0.51,40,20,2.288803785,0.751968504,73950,0.035528688,0.374015748,2.007874016,73950,0.037,0.016415513,0.229781482,11020,220.0792,0.199708893,0.509880957,4,0.238416196,0.110156732,0.017676036,0.0584015,0.11708,328.65,378.3299906,302.6639925,0.1570045,337.5436514,0.099403964,0.139328464,337.5436514
10,8.801181102,0.51,40,20,2.272422277,0.625984252,73950,0.024621056,0.374015748,2.007874016,73950,0.037,0.016415513,0.228136882,12470,120.0432,0.096265597,0.403941688,4,0.146008588,0.09734781,0.014745611,0.05288175,0.14581,233.72,275.4523432,220.3618746,0.14388675,241.2487502,0.131064389,0.129141139,241.2487502
10,8.801181102,0.51,40,20,2.272422277,0.625984252,73950,0.024621056,0.374015748,2.007874016,73950,0.037,0.016415513,0.228136882,12470,240.0864,0.192531195,0.453035248,4,0.146008588,0.09734781,0.015725652,0.068462625,0.142463034,267.33,318.8628853,255.0903083,0.174637125,155.4951384,0.126737382,0.158911473,155.4951384
8.858267717,8.019685039,0.44,35.43307087,17.71653543,2.209131075,0.393700787,56985,0.018616845,0.200787402,1.771653543,205175,0.031757555,0.008070402,0.220913108,17110,804.5592,0.599253243,0.218656352,4,0.06200356,0.096776431,0.006548648,0.013569509,0.014410267,286.97,334.2350791,267.3880633,0.018190401,307.9862509,0.007861619,0.011641753,307.9862509
8.858267717,7.968503937,0.44,35.43307087,17.71653543,2.223320158,0.393700787,56985,0.018616845,0.251968504,1.771653543,206480,0.050011129,0.0127091,0.222332016,17110,804.5592,0.599253243,0.163709964,4,0.06200356,0.153370834,0.007145049,0.018085092,0.035609452,312.51,363.983751,291.1870008,0.053091644,90.99593776,0.028464403,0.045946595,90.99593776
8.858267717,7.968503937,0.44,35.43307087,17.71653543,2.223320158,0.393700787,56985,0.018616845,0.251968504,1.377952756,206480,0.050011129,0.016340271,0.172924901,17110,804.5592,0.599253243,0.136740749,4,0.06200356,0.197191067,0.007962931,0.026936828,0.055203552,340.08,391.4825234,313.1860188,0.091519022,97.87063086,0.047240621,0.083556091,97.87063086
8.858267717,7.968503937,0.44,35.43307087,17.71653543,2.223320158,0.393700787,56985,0.018616845,0.251968504,1.771653543,206480,0.050011129,0.0127091,0.222332016,17110,469.6072,0.349773686,0.271610176,4,0.06200356,0.153370834,0.007996269,0.027096157,0.064350674,332.5,361.7338515,289.3870812,0.090685764,215.4903801,0.056354405,0.082689495,215.4903801
8.858267717,7.968503937,0.44,35.43307087,17.71653543,2.223320158,0.393700787,56985,0.018616845,0.251968504,1.377952756,206480,0.050011129,0.016340271,0.172924901,17110,469.6072,0.349773686,0.224206295,4,0.06200356,0.197191067,0.00810845,0.026910779,0.071987629,332.61,369.9834832,295.9867866,0.090662324,253.9886614,0.063879179,0.082553874,253.9886614
11,9.4375,1,84.01574803,84.016,8.902357616,0.625,59015,0.010142022,0.25,9,50895,0.021816616,0.000991664,0.953642384,5887,241.8848,0.339569889,0.992961985,7.637795275,0.101670023,0.008573253,0.005124405,0.013598615,0.016114836,39.11,54.53739853,43.62991882,0.016115582,51.4585918,0.010990431,0.010991177,51.4585918
12.00787402,10.54133858,0.45,72.51968504,72.51968504,6.879551821,0.769291339,65830,0.025788692,0.629133858,3.74015748,67135,0.032,0.01384363,0.35480859,10454.5,753.878321,0.500110234,0.204945418,6.03934426,0.162386493,0.088898761,0.002351439,0.008751428,0.016306386,111.2,135.9137644,108.7310115,0.01959115,80.73849652,0.013954947,0.017239711,80.73849652
12.00787402,10.62795276,0.55,72.51968504,72.51968504,6.823485831,0.769291339,65830,0.025788692,0.444094488,3.543307087,78590,0.028,0.012428801,0.333395073,10396.5,539.7810602,0.360079369,0.220047857,6.03934426,0.163292415,0.093952722,0.002370693,0.0097843,0.027563709,110.66,138.6702801,110.9362241,0.039617546,63.73665049,0.025193016,0.037246853,63.73665049
12.00787402,10.62795276,0.55,72.51968504,72.51968504,6.823485831,0.769291339,65830,0.025788692,0.444094488,3.543307087,78590,0.028,0.012428801,0.333395073,10411,750.741518,0.500110234,0.196314763,6.03934426,0.163064988,0.093821868,0.002849575,0.010797132,0.01732709,116.42,134.0192272,107.2153818,0.024169989,33.5048068,0.014477515,0.021320414,33.5048068
12.00787402,10.54133858,0.45,72.51968504,72.51968504,6.879551821,0.769291339,65830,0.025788692,0.629133858,3.937007874,67135,0.051,0.022449523,0.373482726,10425.5,751.787119,0.500110234,0.137425475,6.03934426,0.162838194,0.144563688,0.003168706,0.012490814,0.023657755,117.47,135.2250557,108.1800445,0.039327253,33.80626392,0.020489049,0.036158547,33.80626392
12.00787402,10.54055118,0.45,72.51968504,72.51968504,6.880065738,0.769291339,65830,0.025788692,0.62992126,3.543307087,67135,0.04,0.025006391,0.336159564,14761,957.8728,0.450049015,0.152969051,6.03934426,0.115010473,0.113732407,0.001207457,0.003816322,0.008809666,116.9,154.3124389,123.4499511,0.016174848,65.39981152,0.007602209,0.014967391,65.39981152
12.00787402,10.54133858,0.45,72.51968504,72.51968504,6.879551821,0.769291339,65830,0.025788692,0.629133858,2.992125984,67135,0.067,0.029538845,0.283846872,14775.5,980.2300255,0.460101416,0.131364041,6.03934426,0.114897607,0.134214772,0.003149133,0.010662048,0.017942093,129.74,158.5664507,126.8531605,0.035073236,39.64161267,0.01479296,0.031924103,39.64161267
12.00787402,10.62795276,0.55,72.51968504,72.51968504,6.823485831,0.769291339,65830,0.025788692,0.444094488,3.700787402,78590,0.027,0.011899916,0.348212632,14790,959.861718,0.450099211,0.243872785,6.03934426,0.114784962,0.063232887,0.003099478,0.007501941,0.014121914,116.58,144.2687697,115.4150157,0.02184924,36.06719241,0.011022436,0.018749762,36.06719241
12.00787402,10.54133858,0.45,72.51968504,72.51968504,6.879551821,0.769291339,65830,0.025788692,0.629133858,2.755905512,67135,0.043,0.032070746,0.261437908,14819,1004.487969,0.47010362,0.121010823,6.03934426,0.114560334,0.145291149,0.002166352,0.005064566,0.012446656,126.14,166.5072727,133.2058182,0.016137702,91.40138185,0.010280304,0.01397135,91.40138185
13.77952756,11.87874016,1.14,64.76377953,64.76377953,5.452074771,0.767716535,66055.562,0.01950352,0.37519685,2.992125984,82650,0.02,0.008044801,0.251889169,4930,400.5936,0.427945468,0.230090974,4.7,0.261321699,0.134868723,0.00605689,0.020063392,0.040426918,165.15,181.6704916,145.3363933,0.03009614,151.6769978,0.034370028,0.02403925,151.6769978
13.77952756,11.87874016,1.14,64.76377953,64.76377953,5.452074771,0.767716535,66055.562,0.01950352,0.37519685,2.992125984,82650,0.02,0.008044801,0.251889169,4930,186.8088,0.199563796,0.229855265,4.7,0.261321699,0.134868723,0.005705459,0.011251058,0.04358156,154.1,183.8032841,147.0426273,0.050766116,127.6631763,0.037876101,0.045060657,127.6631763
13.77952756,11.87992126,1.14,64.76377953,64.76377953,5.451532726,0.767716535,66062,0.02925528,0.374015748,5.984251969,82650,0.013,0.005329488,0.503728252,4930,432.2904,0.461806473,0.355319238,4.7,0.392020752,0.089347299,0.005726709,0.020063398,0.030702347,122.1,163.3474799,130.6779839,0.070520353,135.3455688,0.024975638,0.064793644,135.3455688
13.77952756,11.87874016,1.14,64.76377953,64.76377953,5.452074771,0.767716535,66055.562,0.02925528,0.37519685,2.992125984,82650,0.027,0.010726401,0.251889169,4930,432.2904,0.461806473,0.206902884,4.7,0.391982548,0.179824958,0.007819101,0.020063398,0.028747024,155.36,194.6865672,155.7492538,0.050766219,127.6631763,0.020927923,0.042947118,127.6631763
13.77952756,11.67401575,1.14,64.76377953,64.76377953,5.547686497,1.177165354,69277.7868,0.022927471,0.37519685,2.992125984,82650,0.027,0.010726401,0.256306489,4930,427.12,0.456283047,0.212177835,4.7,0.322183458,0.179824958,0.005585617,0.03039862,0.061198199,179.34,211.3670992,169.0936793,0.070519124,109.003523,0.055612582,0.064933507,109.003523
13.77952756,11.99409449,1.14,64.76377953,64.76377953,5.39963893,0.767716535,66055.562,0.02925528,0.25984252,2.992125984,84100,0.013,0.005144653,0.249466601,4930,432.2904,0.461806473,0.361460862,4.7,0.391982548,0.087761728,0.004511101,0.020365872,0.062920147,146.88,196.4960912,157.196873,0.070519124,109.003523,0.058409046,0.066008023,109.003523
13.77952756,11.99409449,1.14,64.76377953,64.76377953,5.39963893,0.767716535,66055.562,0.02925528,0.25984252,2.992125984,84100,0.013,0.005144653,0.249466601,4930,216.0328,0.230783162,0.400155135,4.7,0.391982548,0.087761728,0.006305546,0.020670802,0.070829714,118.65,192.5554768,154.0443815,0.070520353,175.1744291,0.064524168,0.064214807,175.1744291
13.77952756,12.06299213,1.14,64.76377953,64.76377953,5.368798956,0.62992126,62027.781,0.032826438,0.25984252,2.992125984,84100,0.013,0.005144653,0.248041775,4930,432.2904,0.461806473,0.371152552,4.7,0.413012395,0.087761728,0.007284977,0.03070355,0.070519356,186.3,211.9953385,169.5962708,0.070520353,175.1744291,0.063234379,0.063235376,175.1744291
13.77952756,11.9476378,1.14,64.76377953,64.76377953,5.420634659,0.62992126,62027.781,0.032826438,0.37519685,2.992125984,82650,0.027,0.010726401,0.250436616,4930,432.2904,0.461806473,0.212237686,4.7,0.413012395,0.179824958,0.006725283,0.03009614,0.069910991,166.63,206.205749,164.9645992,0.070520353,175.1744291,0.063185708,0.06379507,175.1744291
7.992125984,5.730314961,1.57,24.01574803,24.01574803,4.190999656,0.625984252,84977.88003,0.019273121,0.374015748,3,58984.64614,0.01,0.009164654,0.523531432,10097.37163,31.9216,0.049493899,0.452377849,3.004926108,0.162199533,0.053536098,0.010778702,0.021819016,0.055637314,34.12,68.94435697,55.15548558,0.073326885,46.25943951,0.044858612,0.062548183,46.25943951
7.992125984,5.738188976,1.57,24.01574803,24.01574803,4.185248714,0.625984252,84977.88003,0.019273121,0.374015748,3,58984.64614,0.01,0.009164654,0.522813036,10097.37163,31.9216,0.049493899,0.452049041,3.004926108,0.162199533,0.053536098,0.010077983,0.020382459,0.057508771,33.24,67.16514779,53.73211823,0.072889672,45.81463722,0.047430788,0.062811689,45.81463722
7.992125984,6.289370079,1.02,24.01574803,24.01574803,3.818466354,0.625984252,82978.4005,0.019273121,0.374015748,3,74480.61249,0.01,0.009164654,0.476995305,9827.44189,64.068,0.102064812,0.412624196,3.004926108,0.162733372,0.069457449,0.010490171,0.021236066,0.064559069,46.89,94.742891,75.7943128,0.072910492,71.61317111,0.054068898,0.062420321,71.61317111
7.992125984,6.368110236,0.94,24.01574803,24.01574803,3.771251932,0.625984252,83123.4005,0.019273121,0.374015748,3.039370079,74625.61249,0.01,0.009045941,0.477279753,9827.44189,64.068,0.102064812,0.415768981,3.004926108,0.163017739,0.068691211,0.010325296,0.020882131,0.064484413,45.57,92.07407717,73.65926174,0.072889672,69.38915958,0.054159117,0.062564376,69.38915958
7.992125984,6.438976378,0.87,24.01574803,24.01574803,3.729746255,0.625984252,82978.4005,0.019273121,0.374015748,3,74480.61249,0.01,0.009164654,0.465912565,9497.527768,127.9112,0.21084988,0.481750462,3.004926108,0.168386215,0.071870181,0.010469561,0.021236066,0.054614837,51.52,104.0837389,83.26699112,0.062542295,73.83718232,0.044145276,0.052072734,73.83718232
7.992125984,6.730314961,0.57,24.01574803,24.01574803,3.568294823,0.625984252,83123.4005,0.019273121,0.374015748,3.039370079,74625.61249,0.01,0.009045941,0.451594033,9497.527768,127.9112,0.21084988,0.488253924,3.004926108,0.16868046,0.071077327,0.010304686,0.020861311,0.053668068,49.31,99.6357159,79.70857272,0.062500656,68.94435697,0.043363382,0.05219597,68.94435697
7.992125984,6.36023622,0.94,24.01574803,24.01574803,3.775920768,0.625984252,82978.4005,0.019273121,0.374015748,3,74480.61249,0.01,0.009164654,0.471680594,5498.568708,0,0,0.293933827,3.004926108,0.290848917,0.124139404,0.020851951,0.031854098,0.067233241,56.34,58.71390403,46.97112322,0.083361967,39.27604337,0.04638129,0.062510016,39.27604337
7.992125984,6.210629921,1.09,24.01574803,24.01574803,3.866877971,0.625984252,83123.4005,0.019273121,0.374015748,3.039370079,74625.61249,0.01,0.009045941,0.489381933,5498.568708,0,0,0.296847093,3.004926108,0.291357159,0.122769929,0.021313797,0.030901639,0.066934095,58.3,58.29739749,46.63791799,0.083360656,38.49828136,0.045620298,0.062046859,38.49828136
7.992125984,5.797244094,1.51,24.01574803,24.01574803,4.142614601,0.625984252,84977.88003,0.019273121,0.374015748,3,58984.64614,0.01,0.009164654,0.517487267,6998.178355,64.068,0.143328157,0.478634013,3.004926108,0.234030755,0.077244941,0.010304686,0.020901639,0.041766021,35.24,71.19682163,56.95745731,0.072540984,26.49881704,0.031461335,0.062236298,26.49881704
7.992125984,5.769685039,1.54,24.01574803,24.01574803,4.162401911,0.625984252,85122.88003,0.019273121,0.374015748,3.039370079,59129.64614,0.01,0.009045941,0.526782668,6998.178355,64.068,0.143328157,0.481252241,3.004926108,0.234430088,0.076431789,0.010304686,0.020901639,0.040534029,33.9,68.49694216,54.79755373,0.07204918,28.19874115,0.030229343,0.061744494,28.19874115
7.992125984,6.49015748,0.81,24.01574803,24.01574803,3.700333637,0.625984252,82978.4005,0.019273121,0.374015748,3,74480.61249,0.01,0.009164654,0.462238399,5518.563503,127.9112,0.3628757,0.363840108,3.004926108,0.289795116,0.123689624,0.010385825,0.021065574,0.042130689,41.82,84.49622792,67.59698234,0.042213115,69.39690198,0.031744864,0.03182729,69.39690198
7.992125984,6.49015748,0.81,24.01574803,24.01574803,3.700333637,0.625984252,83123.4005,0.019273121,0.374015748,3.039370079,74625.61249,0.01,0.009045941,0.468304519,5518.563503,127.9112,0.3628757,0.366714492,3.004926108,0.290301517,0.12232511,0.010385825,0.021065574,0.041639344,41.82,84.49622792,67.59698234,0.041721311,69.39690198,0.031253519,0.031335486,69.39690198
15.7480315,13.78444882,1.34,55.11811024,55.11811024,3.998571939,0.75,72065,0.021376722,0.25,1.968503937,66627.5,0.030043845,0.006333843,0.142806141,3616.3,101.16,0.112795512,0.397585231,3.499999999,0.425991613,0.116696105,0.008555681,0.024272143,0.060725462,202.01,249.98884,199.991072,0.068282857,142.6936299,0.052169781,0.059727176,142.6936299
15.7480315,13.78444882,1.34,55.11811024,55.11811024,3.998571939,0.75,72065,0.021376722,0.25,1.968503937,66627.5,0.030043845,0.006333843,0.142806141,3867.15,151.74,0.158218227,0.408378253,3.499999999,0.398358861,0.109126391,0.009757529,0.027133621,0.069534884,232.43,267.5680552,214.0544442,0.076518621,93.745815,0.059777355,0.066761092,93.745815
15.7480315,13.78444882,1.34,55.11811024,55.11811024,3.998571939,0.75,72065,0.021376722,0.25,1.968503937,66627.5,0.030043845,0.006333843,0.142806141,3788.85,202.32,0.215317265,0.409640395,3.499999999,0.406591306,0.111381587,0.009305508,0.024691429,0.059761443,234.36,305.2863714,244.2290971,0.078940357,162.5927415,0.050455935,0.069634849,162.5927415
15.7480315,13.78444882,1.34,55.11811024,55.11811024,3.998571939,0.75,72065,0.021376722,0.25,2.047244094,66627.5,0.030043845,0.006090234,0.148518386,3672.85,101.16,0.111058826,0.410529608,3.499999999,0.419432721,0.110480163,0.009144845,0.026434,0.070446698,195.42,248.038927,198.4311416,0.080899714,119.3746709,0.061301853,0.071754869,119.3746709
